airbnb_id,beds,is_rebookable,is_business_travel_ready,is_family_preferred,is_superhost,picture_count,lat,lng,localized_city,localized_neighborhood,name,person_capacity,reviews_count,room_type,space_type,star_rating,can_instant_book,monthly_price_factor,rate_amount,rate_amount_formatted,rate_amount_micros,rate_currency,weekly_price_factor,state
892124,2,0,0,0,1,23,30.24616772,-97.76966802,Austin,South Lamar,Modern S. Austin Garage Apartment,4,86,Entire home/apt,Entire apartment,5,0,0.6,139,$139 ,,USD,0.8,TX
893630,4,0,1,0,0,18,30.25335216,-97.72211642,Austin,,Gorgeous Garden St. House near Downtown 3/2,7,18,Entire home/apt,Entire house,4.5,0,0.52,199,$199 ,,USD,0.73,TX
894743,1,0,1,0,0,12,30.23428597,-97.7538264,Austin,St. Edwards,Your Private SoCo Treehouse - 78704,2,38,Entire home/apt,Entire house,5,0,0.4,95,$95 ,,USD,0.8,TX
895037,1,0,0,0,0,1,30.30935836,-97.70653207,Austin,,51st and Cameron East Side Apartmen,3,1,Entire home/apt,Entire apartment,,1,1,350,$350 ,,USD,0.82,TX
895352,8,0,1,0,0,13,30.28225351,-97.70564627,Austin,,East Austin House SXSW,10,5,Entire home/apt,Entire house,5,0,1,600,$600 ,,USD,1,TX
895403,1,0,0,0,0,32,30.26826319,-97.61866393,Austin,,The Little House on the Hill,2,193,Entire home/apt,Entire house,5,0,0.81,49,$49 ,,USD,0.95,TX
896195,3,0,0,0,0,11,30.29970384,-97.74474304,Austin,University of Texas,modern house with salt water pool,6,4,Entire home/apt,Entire house,5,0,1,900,$900 ,,USD,0.9,TX
896731,1,0,0,0,0,6,30.28188136,-97.77356666,Austin,West Austin,Austin Loft Master Bedroom,2,0,Private room,Private room,,0,0.99,300,$300 ,,USD,1,TX
898803,3,0,1,0,0,16,30.27400756,-97.72767954,Austin,,Converted Courthouse on East 13th,6,41,Entire home/apt,Entire house,5,1,1,220,$220 ,,USD,1,TX
899946,1,0,0,0,0,21,30.26647741,-97.71474723,Austin,East Downtown,Private Cottage close to Downtown,2,23,Entire home/apt,Entire bungalow,5,0,1,165,$165 ,,USD,1,TX
900002,2,0,0,0,0,15,30.31934544,-97.72424375,Austin,North Loop,Cozy lil house in north Hyde Park,4,3,Entire home/apt,Entire house,5,0,1,57,$57 ,,USD,1,TX
900372,1,0,0,0,0,18,30.24340055,-97.73027989,Austin,,Charming SXSW Downtown House,4,3,Private room,Private room,5,0,1,199,$199 ,,USD,1,TX
900420,3,0,0,0,0,8,30.2936039,-97.7056793,Austin,Mueller,SXSW House Rental- East Central,5,0,Entire home/apt,Entire house,,0,1,775,$775 ,,USD,1,TX
904033,5,0,0,0,0,23,30.27499624,-97.71509936,Austin,,Modern Multi level home in Downtown East Austin,8,1,Entire home/apt,Entire house,,0,1,800,$800 ,,USD,1,TX
904197,4,0,0,0,0,32,30.25382741,-97.72424815,Austin,Holly,1 mile to downtown-Huge Eco-House,6,2,Entire home/apt,Entire house,,0,1,450,$450 ,,USD,1,TX
904354,5,0,0,0,1,26,30.26069485,-97.72331335,Austin,East Downtown,Rare Wild West-style compound nr DT,16,125,Entire home/apt,Entire villa,5,0,1,700,$700 ,,USD,0.91,TX
905360,6,0,1,0,1,22,30.27961281,-97.71591242,Austin,East Downtown,CENTRAL and Charming! ~3 Bedr ~The Sapphire House,6,102,Entire home/apt,Entire house,5,1,0.85,179,$179 ,,USD,0.95,TX
906042,4,0,1,0,0,10,30.25301389,-97.77381422,Austin,Zilker,Sweet little cozy Central Austin,6,3,Entire home/apt,Entire house,5,1,0.42,175,$175 ,,USD,0.8,TX
907229,1,0,0,1,1,12,30.30773919,-97.68684391,Austin,Windsor Park,Lavishly appointed master bed/bath,2,405,Private room,Private room,5,0,1,46,$46 ,,USD,1,TX
908424,5,0,0,0,0,20,30.24684411,-97.74459598,Austin,Travis Heights,"Big House in SoCo - Perfect for SXSW, ACL, F1!",12,7,Entire home/apt,Entire house,5,1,0.7,495,$495 ,,USD,0.8,TX
909000,4,0,1,0,0,19,30.25352876,-97.79132722,Austin,Barton Hills,Modern 3/2-Near Zilker Park (SXSW Rental),6,4,Entire home/apt,Entire house,5,0,1,520,$520 ,,USD,0.9,TX
910250,1,0,1,0,1,11,30.26119571,-97.7658629,Austin,Zilker,"""5 min's from everything Austin...""",3,27,Entire home/apt,Entire apartment,5,1,0.6,105,$105 ,,USD,0.93,TX
910957,1,0,0,0,0,13,30.2993833,-97.74283685,Austin,University of Texas,SXSW Chic cozy pad,2,0,Private room,Private room,,0,1,375,$375 ,,USD,1,TX
910992,1,0,0,0,0,7,30.26471822,-97.74086468,Austin,Downtown,Perfect SXSW Downtown Location,3,1,Entire home/apt,Entire condominium,,0,1,800,$800 ,,USD,1,TX
911955,2,0,1,1,1,43,30.25162538,-97.7686221,Austin,Zilker,"Zilker House - Modern, Quite, Walkable",5,194,Entire home/apt,Entire house,5,1,1,155,$155 ,,USD,0.95,TX
912538,1,0,0,0,0,9,30.15119874,-97.79257714,Austin,,2br/2b apt minutes to downtown!,4,0,Entire home/apt,Entire apartment,,0,1,300,$300 ,,USD,1,TX
912847,6,0,1,0,1,37,30.26460114,-97.740057,Austin,Downtown,Amazing Downtown Austin ,8,84,Entire home/apt,Entire condominium,5,1,0.65,699,$699 ,,USD,0.77,TX
914067,4,0,0,0,0,11,30.2918207,-97.705179,Austin,Mueller,"CLEAN! Close to Downtown - SXSW, F1",8,1,Entire home/apt,Entire house,,0,1,795,$795 ,,USD,0.94,TX
915082,4,0,0,0,0,12,30.23854562,-97.75454461,Austin,Dawson,Ultra-Modern 2 just 3 blocks from SoCo,5,36,Entire home/apt,Entire apartment,4.5,1,0.44,175,$175 ,,USD,0.77,TX
915150,2,0,0,0,0,27,30.26712244,-97.71660154,Austin,,Eastside Modern Craftsman Zenpalace,4,6,Entire home/apt,Entire house,5,0,0.3,225,$225 ,,USD,1,TX
917932,4,0,1,0,0,54,30.26594744,-97.74144275,Austin,Downtown,The Railyard Oasis Located Downtown,8,142,Entire home/apt,Entire apartment,5,0,1,349,$349 ,,USD,1,TX
917990,2,0,0,0,0,9,30.25617509,-97.75622611,Austin,Bouldin Creek,Walk to SXSW 2017,2,4,Entire home/apt,Entire apartment,5,0,0.66,120,$120 ,,USD,1,TX
918204,3,0,0,1,0,15,30.23579766,-97.77792842,Austin,South Lamar,Heart of Austin /Downtown SOLA  3/1,6,147,Entire home/apt,Entire house,4.5,1,0.64,125,$125 ,,USD,1,TX
918416,4,0,0,0,0,16,30.31522301,-97.7342667,Austin,,*Reduced Price* SXSW Near Downtown,6,0,Entire home/apt,Entire apartment,,0,1,480,$480 ,,USD,0.8,TX
919389,2,0,0,0,0,12,30.25322059,-97.71378419,Austin,,"In the heart of Holly, near the lake",6,24,Entire home/apt,Entire house,4.5,0,0.8,130,$130 ,,USD,0.9,TX
920034,1,0,0,0,1,13,30.29927936,-97.73025466,Austin,Hyde Park,The Cottage at Duval Garden,4,61,Entire home/apt,Entire house,5,0,0.53,135,$135 ,,USD,0.86,TX
920038,5,0,0,0,1,22,30.30047574,-97.73025255,Austin,Hyde Park,House at Duval Garden,10,11,Entire home/apt,Entire house,5,0,0.55,500,$500 ,,USD,0.8,TX
921018,3,0,0,0,0,17,30.26746086,-97.73126802,Austin,East Downtown,Handcrafted Home / East Downtown,4,5,Entire home/apt,Entire house,5,0,1,850,$850 ,,USD,1,TX
923138,2,0,0,0,0,5,30.31635308,-97.6810936,Austin,Windsor Park,Nice SXSW Rental Starting 3/8/13,4,0,Private room,Private room,,0,1,225,$225 ,,USD,1,TX
923150,4,0,0,0,0,18,30.34778617,-97.7261405,Austin,Crestview,Crestview Modern,6,4,Entire home/apt,Entire house,5,0,1,195,$195 ,,USD,0.85,TX
923894,4,0,1,0,0,16,30.25410229,-97.70974491,Austin,,Newly Remodeled 3BR Bungalow-5 min from Downtown!,8,6,Entire home/apt,Entire house,5,0,1,1000,"$1,000 ",,USD,1,TX
924975,1,0,0,0,0,1,30.41581725,-97.77164129,Austin,, 3 Bedroom single familyartist home,1,0,Entire home/apt,Entire house,,0,1,250,$250 ,,USD,0.69,TX
925342,2,0,0,0,0,14,30.28843312,-97.73149998,Austin,University of Texas,UT Football/SXSW/ACL/F-1/Bass Hall,4,7,Entire home/apt,Entire loft,5,0,0.8,175,$175 ,,USD,0.85,TX
925943,1,0,0,0,0,6,30.3760857,-97.68427278,Austin,,SXSW Housing!,4,0,Entire home/apt,Entire apartment,,0,1,400,$400 ,,USD,1,TX
925980,2,0,0,0,0,7,30.22375183,-97.86571728,Austin,,Luxury Hill Country Condo Awaits...,4,2,Private room,Private room,,1,1,7000,"$7,000 ",,USD,0.86,TX
926034,5,0,0,0,0,30,30.34527297,-97.79186027,Austin,Westlake Hills,The Lake House on Lake Austin,10,33,Entire home/apt,Entire house,5,0,0.4,850,$850 ,,USD,0.75,TX
926051,3,0,0,0,0,25,30.26644899,-97.71408886,Austin,East Downtown,Funky East Side House for SXSW!!!!!,8,0,Entire home/apt,Entire house,,0,0.66,1000,"$1,000 ",,USD,1,TX
926804,1,0,0,0,0,14,30.23893066,-97.73310684,Austin,,Remodeled Mid-Century DownTown Gem,8,4,Entire home/apt,Entire house,4.5,0,0.3,855,$855 ,,USD,0.96,TX
927607,4,0,0,0,0,44,30.24743139,-97.78167219,Austin,,Walk to ACL! Sleeps 6!,6,11,Entire home/apt,Entire house,5,0,0.25,399,$399 ,,USD,0.65,TX
928047,1,0,0,0,0,21,30.29224461,-97.70650147,Austin,Mueller,Mueller-UT-Dtwn Private Bed & Bath,2,36,Private room,Private room,5,0,1,80,$80 ,,USD,1,TX
929579,,0,0,0,0,4,30.27616755,-97.76189034,Austin,Old West Austin,SXSW CLOSE TO DOWNTOWN!!!,2,0,Entire home/apt,Entire apartment,,0,1,800,$800 ,,USD,1,TX
929758,2,0,0,0,0,20,30.25481379,-97.73560328,Austin,East Downtown,"Luxury Condo, City Skyline, SXSW",4,17,Entire home/apt,Entire loft,5,0,0.3,225,$225 ,,USD,0.67,TX
929801,5,0,0,0,0,36,30.25853397,-97.73249682,Austin,,Gorgeous SXSW Home 6 min from Dtwn!,8,1,Entire home/apt,Entire house,,0,1,1100,"$1,100 ",,USD,1,TX
931667,1,0,0,0,0,4,30.24734574,-97.74508948,Austin,,Quiet and Convenient for SXSW ,2,6,Entire home/apt,Entire apartment,5,0,1,300,$300 ,,USD,1,TX
932231,1,0,1,0,0,11,30.2779742,-97.7563369,Austin,,Central Austin Luxury Guest House,3,32,Entire home/apt,Entire house,5,0,0.58,169,$169 ,,USD,0.93,TX
933553,3,0,0,0,0,33,30.31780454,-97.71711099,Austin,,Spacious 3BR Home perfect for SXSW!,8,0,Entire home/apt,Entire house,,0,1,500,$500 ,,USD,0.86,TX
933868,2,0,0,0,0,22,30.24282045,-97.74048536,Austin,,Full house near South Congress!,4,3,Entire home/apt,Entire house,5,0,0.29,350,$350 ,,USD,0.65,TX
934074,1,0,0,0,0,22,30.30294877,-97.72932239,Austin,Hyde Park,Chic Hyde Park Casita,3,72,Entire home/apt,Entire house,5,0,0.5,155,$155 ,,USD,0.79,TX
934471,2,0,0,0,0,7,30.27495659,-97.75066232,Austin,,Big bright room in Old West Austin/Clarksville,4,3,Private room,Private room,5,0,1,148,$148 ,,USD,1,TX
934552,1,0,0,0,0,1,30.2524643,-97.71699012,Austin,,Willow Street Retreat (Single Room),2,0,Private room,Private room,,1,0.66,200,$200 ,,USD,0.87,TX
934579,2,0,0,0,0,26,30.32553319,-97.73215232,Austin,,Great yard???Bright rooms???Near it all,4,4,Private room,Private room,5,0,1,48,$48 ,,USD,0.85,TX
936193,9,0,1,0,1,43,30.25703263,-97.76415193,Austin,Zilker,Great space Walk/Bike 6th st Zilker ParkDowntown,15,27,Entire home/apt,Entire house,5,1,0.85,500,$500 ,,USD,0.9,TX
936496,1,0,0,0,0,4,30.20820721,-97.77038432,Austin,East Congress,EZ Camping = SxSAustin3,16,10,Entire home/apt,Entire tent,4.5,0,1,14,$14 ,,USD,1,TX
937157,3,0,1,0,1,29,30.24315151,-97.73452221,Austin,East Riverside,Modern 3 BR condo .9 mile from downtown Austin,7,41,Entire home/apt,Entire townhouse,5,1,0.65,149,$149 ,,USD,0.8,TX
937533,5,0,0,0,0,29,30.29467226,-97.70432105,Austin,Mueller,"Beautiful New Home, Near Downtown",8,7,Entire home/apt,Entire house,5,0,0.5,495,$495 ,,USD,0.85,TX
937600,2,0,0,0,0,29,30.30915942,-97.71858062,Austin,,House of Bamboo,4,2,Entire home/apt,Entire house,,0,1,195,$195 ,,USD,0.91,TX
937801,1,0,0,0,0,8,30.23592321,-97.78528467,Austin,South Lamar,Perfect Condo in Heart of Austin!,2,22,Entire home/apt,Entire apartment,5,0,0.77,125,$125 ,,USD,1,TX
937923,3,0,0,0,1,13,30.20086995,-97.75330155,Austin,McKinney,ARTISTS HOME!! ENTIRE HOUSE! south,6,13,Entire home/apt,Entire house,5,0,1,180,$180 ,,USD,0.85,TX
938175,2,0,0,0,0,29,30.27298316,-97.68790973,Austin,MLK & 183,Lovely Mid-Century Home!,5,8,Entire home/apt,Entire house,5,0,0.56,95,$95 ,,USD,0.76,TX
939240,1,0,0,0,0,14,30.32076979,-97.72198915,Austin,North Loop,Modern Studio Cottage,3,50,Entire home/apt,Entire house,5,0,0.4,129,$129 ,,USD,0.75,TX
939927,2,0,0,0,0,10,30.27426643,-97.75743647,Austin,,Central Austin- Clarksville :),4,6,Entire home/apt,Entire house,5,0,1,350,$350 ,,USD,1,TX
940002,2,0,0,0,0,9,30.21167099,-97.76054628,Austin,East Congress,"2000's Bungalow 
South Austin (Congress)",5,8,Entire home/apt,Entire house,5,1,0.51,169,$169 ,,USD,0.79,TX
941617,4,0,0,0,0,17,30.29152521,-97.70247692,Austin,Mueller,5 Minutes from Downtown -3Bd/2.5bth,8,0,Entire home/apt,Entire house,,0,1,288,$288 ,,USD,1,TX
942643,1,0,0,0,0,11,30.2244847,-97.87842483,Austin,,Room - SW Austin - 10 min to SXSW,2,0,Private room,Private room,,0,1,175,$175 ,,USD,0.86,TX
942734,3,0,0,0,0,10,30.2788598,-97.75973489,Austin,Old West Austin,Clarksville Guest House - Downtown,6,6,Entire home/apt,Entire house,5,0,1,500,$500 ,,USD,1,TX
942843,3,0,0,0,0,27,30.38085942,-97.67031601,Austin,Copperfield,Enjoy SXSW and ACL in quiet comfort,4,1,Entire home/apt,Entire house,,0,0.75,225,$225 ,,USD,0.95,TX
942883,2,0,0,0,0,17,30.29942944,-97.73548609,Austin,University of Texas,Cozy Pristine Birdnest  Condo VIEWS,2,137,Entire home/apt,Entire condominium,5,0,0.58,94,$94 ,,USD,0.85,TX
943528,1,0,1,0,1,13,30.26608755,-97.74175163,Austin,Downtown,"Downtwn: Convention Ctr, SXSW, Free Parking",3,317,Entire home/apt,Entire apartment,5,0,1,200,$200 ,,USD,1,TX
943616,3,0,0,0,0,15,30.26810354,-97.72179882,Austin,,East Austin Lookout,6,0,Entire home/apt,Entire house,,0,1,187,$187 ,,USD,1,TX
944932,5,0,0,0,0,34,30.25036411,-97.87456669,Austin,Oak Hill,In the Hills -10 Minutes from Downtown,8,0,Entire home/apt,Entire house,,0,0.32,300,$300 ,,USD,0.91,TX
945496,2,0,0,0,0,37,30.2762315,-97.75420881,Austin,Old West Austin,Clarksville - walk downtown!,2,212,Entire home/apt,Entire apartment,4.5,0,0.65,135,$135 ,,USD,1,TX
945590,5,0,0,0,0,12,30.27986227,-97.7990414,Austin,Rollingwood,"Close to Downtown for ACL, F1 or SX",10,0,Entire home/apt,Entire house,,0,1,900,$900 ,,USD,1,TX
945619,3,0,0,0,0,16,30.14008295,-97.78137125,Austin,,LG 3 BR Home Private Pool and Spa,10,0,Entire home/apt,Entire house,,0,1,2500,"$2,500 ",,USD,1,TX
945803,16,0,0,0,0,5,30.20949984,-97.76914172,Austin,East Congress,EZ Camping is in SxSAustin!5,16,44,Private room,Private room,5,0,1,14,$14 ,,USD,1,TX
946813,2,0,0,0,0,1,30.31378038,-97.69366679,Austin,,Upper East Side SXSW Retreat,4,0,Entire home/apt,Entire house,,0,1,399,$399 ,,USD,1,TX
947392,1,0,0,0,0,3,30.36610258,-97.73555863,Austin,North Shoal Creek,Quaint Guest Bedroom near Downtown ,2,0,Private room,Private room,,0,1,99,$99 ,,USD,1,TX
947412,4,0,0,0,0,20,30.2003752,-97.79537547,Austin,West Congress,South Austin Charmer 10mins dwntwn,6,10,Entire home/apt,Entire house,5,0,0.46,125,$125 ,,USD,0.81,TX
947423,1,0,0,0,0,3,30.26158232,-97.69708564,Austin,,East DT Austin home for SXSW!!,8,0,Private room,Private room,,0,1,250,$250 ,,USD,1,TX
947632,3,0,0,0,0,10,30.26462502,-97.74087551,Austin,,Downtown Condo in Heart of Action,8,1,Entire home/apt,Entire apartment,,1,1,995,$995 ,,USD,1,TX
947863,1,0,0,0,0,4,30.24842976,-97.7844875,Austin,Barton Hills,"ACL / F1 / SXSW , 5 min to downtown",2,12,Private room,Private room,5,0,1,95,$95 ,,USD,1,TX
948038,1,0,0,0,0,10,30.23981967,-97.74067285,Austin,,Clean Cozy and Close to SOCO & Downtown,3,89,Entire home/apt,Entire apartment,4.5,0,1,75,$75 ,,USD,0.85,TX
948810,3,0,0,0,0,5,30.27544994,-97.74999743,Austin,Downtown,SXSW!  Downtown 2 Bedroom Townhouse,5,0,Entire home/apt,Entire apartment,,1,0.13,850,$850 ,,USD,0.4,TX
949054,7,0,0,0,0,29,30.26662644,-97.74131012,Austin,Downtown,"Location, Location, Location! Sleep 8 in 7 beds!",8,90,Entire home/apt,Entire condominium,4.5,1,1,295,$295 ,,USD,1,TX
949685,1,0,0,0,0,32,30.2466847,-97.74811514,Austin,Travis Heights,"Heart of Soco, Nestled in Treetops",4,125,Private room,Private room,5,1,0.64,99,$99 ,,USD,0.88,TX
949688,8,0,1,1,1,55,30.27872921,-97.72338827,Austin,East Downtown,HopSkipJump DownTown/UT 3+/2 Urban Eden,12,94,Entire home/apt,Entire house,5,1,0.6,298,$298 ,,USD,0.8,TX
949902,5,0,0,0,1,15,30.26901053,-97.7204477,Austin,East Downtown,Austin four-square outside the box,16,47,Entire home/apt,Entire house,5,1,1,604,$604 ,,USD,0.9,TX
949922,1,0,0,0,1,25,30.29940214,-97.67747009,Austin,Pecan Spings,"Vintage Airstream in East Austin, T",2,499,Entire home/apt,Entire place,5,0,1,60,$60 ,,USD,1,TX
951272,1,0,0,0,0,23,30.28086448,-97.74529141,Austin,Downtown,Downtown Austin Texas Condo,3,473,Entire home/apt,Entire apartment,5,0,1,107,$107 ,,USD,1,TX
953345,1,0,0,0,0,13,30.22370128,-97.68995079,Austin,Montopolis,RM W/KING  CLOSE TO DOWNTOWN!!!!,1,3,Private room,Private room,5,0,0.45,88,$88 ,,USD,1,TX
954116,2,0,1,0,1,24,30.24366178,-97.7384868,Austin,Travis Heights,Tiny House- Best Central Location!,4,162,Entire home/apt,Entire house,5,1,0.7,155,$155 ,,USD,0.9,TX
955519,1,0,0,0,0,31,30.20859989,-97.76881869,Austin,East Congress,Birchwood Beauty in SxSAustin,3,0,Entire home/apt,Entire camper/RV,,0,1,200,$200 ,,USD,1,TX
955612,5,0,1,0,1,16,30.2190728,-97.72686959,Austin,Parker Lane,Downtown Entertainment Home - Spacious Backyard,10,79,Entire home/apt,Entire house,5,0,0.55,235,$235 ,,USD,0.75,TX
957717,1,0,0,0,0,3,30.29250403,-97.70595413,Austin,,Austin Mueller - 3 mis from center,2,2,Private room,Private room,,0,1,800,$800 ,,USD,0.3,TX
958172,1,0,0,0,1,24,30.25461362,-97.72179696,Austin,Holly,Artist's Studio/Loft Downtown Austin,2,109,Entire home/apt,Entire apartment,5,0,0.89,80,$80 ,,USD,0.89,TX
958210,3,0,1,0,1,22,30.2523002,-97.72553338,Austin,Holly,"East Austin Upstairs, 3 BR Near Downtown/Lake",6,110,Entire home/apt,Entire house,5,0,0.71,225,$225 ,,USD,0.71,TX
959270,1,0,1,0,1,12,30.25731466,-97.77300475,Austin,Zilker,Gorgeous Guest House in Zilker,2,145,Entire home/apt,Entire house,5,0,1,79,$79 ,,USD,1,TX
959555,1,0,0,0,1,5,30.26343841,-97.76450434,Austin,Zilker,Elegant Casual Escape in the Oaks,2,149,Private room,Private room,5,0,1,90,$90 ,,USD,1,TX
959601,1,0,0,0,0,4,30.27791838,-97.76131851,Austin,Old West Austin,Private Room in 2/1 Bed Central ATX,1,10,Private room,Private room,4.5,0,0.6,80,$80 ,,USD,0.75,TX
959630,1,0,0,0,1,14,30.25458869,-97.76994333,Austin,,"Modern, Spacious Zilker apartment",2,108,Entire home/apt,Entire apartment,5,0,1,150,$150 ,,USD,1,TX
960315,5,0,0,0,0,18,30.32493271,-97.71633367,Austin,Highland,Beautiful 5 room hardwood home!,11,86,Entire home/apt,Entire house,5,1,1,325,$325 ,,USD,0.85,TX
960376,1,0,0,0,0,3,30.27411228,-97.7096698,Austin,,Sunny Room in Central East Austin,2,9,Private room,Private room,5,0,0.51,49,$49 ,,USD,0.79,TX
960435,2,0,0,0,0,21,30.23522145,-97.89929873,Austin,,The Fleur de Lis Room,3,4,Private room,Private room,5,0,1,75,$75 ,,USD,0.86,TX
961883,3,0,1,1,0,15,30.26993072,-97.74357602,Austin,Downtown,Historical Loft with Capitol View!!,5,205,Entire home/apt,Entire apartment,4.5,0,0.5,145,$145 ,,USD,0.95,TX
962639,1,0,0,0,0,10,30.30945748,-97.72101833,Austin,,"1/1 UT ,SXSW,Downtown,ACL",2,40,Entire home/apt,Entire house,5,0,1,115,$115 ,,USD,1,TX
962704,1,0,0,0,0,12,30.23217783,-97.69227132,Austin,Montopolis,ECLECTIC SOUTHSHORE 1/B/1b Duplex,2,0,Entire home/apt,Entire house,,0,0.33,125,$125 ,,USD,0.78,TX
963776,2,0,0,0,0,20,30.2185266,-97.83150252,Austin,Sunset Valley,Welcome to your SXSW Cottage~ENJOY~,3,0,Entire home/apt,Entire cabin,,0,1,175,$175 ,,USD,1,TX
963962,3,0,1,0,0,16,30.23299985,-97.76062443,Austin,Dawson,Modern house in SoCo,6,20,Entire home/apt,Entire house,4.5,0,0.8,185,$185 ,,USD,0.85,TX
964329,3,0,0,0,0,13,30.22682674,-97.86868306,Austin,,"SXSW / ACL - Big house w/Pool, more",4,0,Private room,Private room,,0,1,250,$250 ,,USD,1,TX
964420,1,0,0,0,0,13,30.21426448,-97.84239494,Austin,Cherry Creek,Exp LTR in SW Austin w/ Privacy,2,0,Private room,Private room,,0,1,90,$90 ,,USD,1,TX
964542,6,0,0,0,0,9,30.27796755,-97.71692482,Austin,East Downtown,Eastside Bungalow Downtown,6,1,Entire home/apt,Entire house,,0,1,500,$500 ,,USD,0.86,TX
964776,3,0,0,0,0,16,30.28449155,-97.7046108,Austin,,SXSW-Cute ATX Home close to DT,6,13,Entire home/apt,Entire house,5,0,1,245,$245 ,,USD,0.85,TX
965572,3,0,0,0,0,12,30.22775865,-97.86717781,Austin,,"SXSW / ACL - Big house w/Pool, more",4,0,Private room,Private room,,0,1,250,$250 ,,USD,1,TX
965619,1,0,0,0,0,5,30.25517759,-97.75957598,Austin,,1bd/1bth Loft 1 mile to downtown,3,0,Entire home/apt,Entire apartment,,0,1,400,$400 ,,USD,1,TX
966550,3,0,0,0,0,14,30.27310164,-97.71986256,Austin,East Downtown,"Walk to any venue, downtown Austin",4,0,Entire home/apt,Entire house,,0,1,295,$295 ,,USD,0.93,TX
966601,1,0,0,0,0,8,30.22571774,-97.73622942,Austin,,Sweet House Close To Downtown  ,2,26,Private room,Private room,5,0,0.9,125,$125 ,,USD,1,TX
967091,,0,0,0,0,10,30.31843606,-97.71848303,Austin,,Central Austin Bungalow !!!,6,0,Private room,Private room,,0,1,400,$400 ,,USD,0.89,TX
968725,3,0,0,0,0,9,30.2340517,-97.74963935,Austin,St. Edwards,SOCO Cottage near downtown,8,4,Entire home/apt,Entire vacation home,4.5,1,0.45,225,$225 ,,USD,0.7,TX
968760,1,0,0,0,0,5,30.20868595,-97.77054016,Austin,East Congress,Camp EZ in SxSAustin7,16,13,Entire home/apt,Entire tent,5,0,1,14,$14 ,,USD,1,TX
968817,16,0,0,1,0,5,30.21003019,-97.76939612,Austin,East Congress,CampEZ in SxSAustin8,16,9,Entire home/apt,Entire tent,5,0,1,14,$14 ,,USD,1,TX
969135,1,0,0,0,0,16,30.2246371,-97.73361633,Austin,Parker Lane,Detached Studio w/ Full Bath,4,141,Private room,Private room,4.5,0,0.7,73,$73 ,,USD,0.88,TX
969258,2,0,0,0,0,26,30.25456546,-97.7801214,Austin,,Barton Hills Abode 2/2,6,1,Entire home/apt,Entire house,,0,0.5,349,$349 ,,USD,1,TX
969488,1,0,0,0,0,22,30.31100023,-97.72222862,Austin,,"beautiful duplex, Hyde Park near UT",3,18,Entire home/apt,Entire apartment,4.5,0,0.63,79,$79 ,,USD,0.95,TX
969561,2,0,0,0,1,23,30.32584192,-97.76619249,Austin,,Two bedroom suite and breakfast. 20 min downtown,3,76,Private room,Private room,5,1,0.75,80,$80 ,,USD,0.85,TX
970154,3,0,0,0,0,32,30.27057864,-97.72847584,Austin,,Downtown Luxury Bungalow in Austin,6,1,Entire home/apt,Entire house,,0,0.3,460,$460 ,,USD,0.57,TX
970390,1,0,0,0,0,23,30.32831691,-97.688965,Austin,St. Johns,Sunny & quiet room in East Austin,2,15,Private room,Private room,5,0,1,65,$65 ,,USD,1,TX
971055,1,0,0,0,0,15,30.29468207,-97.73941041,Austin,University of Texas,"SUBLET ~ Cozy, Quiet Studio Apt close to UT",2,45,Entire home/apt,Entire apartment,4.5,0,0.55,85,$85 ,,USD,0.95,TX
972461,3,0,1,0,1,23,30.26208474,-97.70390513,Austin,,Comfortable 3 bdr home ??? Close to DT and E.6th,6,12,Entire home/apt,Entire house,5,0,0.75,149,$149 ,,USD,0.83,TX
972878,1,0,1,1,0,11,30.28991094,-97.763233,Austin,Tarrytown,Electric Bike Bungalow in Central Austin,2,111,Entire home/apt,Entire house,5,1,1,81,$81 ,,USD,0.89,TX
973313,1,0,0,0,0,13,30.24095137,-97.73029198,Austin,East Riverside,Downtown Garage Studio,2,80,Entire home/apt,Entire house,5,0,0.48,85,$85 ,,USD,0.8,TX
973482,1,0,0,0,0,10,30.30059619,-97.74086351,Austin,,10 mins to SXSW Quiet 1BD Bungalow ,2,1,Entire home/apt,Entire apartment,,0,1,300,$300 ,,USD,1,TX
975434,1,0,0,0,0,1,30.23758536,-97.71258224,Austin,Pleasant Valley,1 Bedroom 1 Bath in 4 Bedroom apt.,3,0,Private room,Private room,,0,1,200,$200 ,,USD,1,TX
